Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandre,2023-03-27 22:51:22,00:04:52,,Sombra e Ossos: Temporada 2: Nenhum outro abrigo além de mim (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:51:05,00:51:05,BR (Brazil)
Alexandre,2023-03-27 22:51:12,00:00:04,Autoplayed: user action: None; ,Season 1 Direct Lift Hook: Shadow and Bone,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2023-03-27 12:13:47,00:50:12,,Sombra e Ossos: Temporada 2: Nenhum outro abrigo além de mim (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:49:53,Not latest view,BR (Brazil)
Alexandre,2023-03-27 12:13:37,00:00:05,Autoplayed: user action: None; ,Temporada 2 (Trailer): Sombra e Ossos,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-03-27 02:32:49,00:05:44,,Sombra e Ossos: Temporada 2: Nenhum outro abrigo além de mim (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:05:44,Not latest view,BR (Brazil)
Alexandre,2023-03-27 02:29:16,00:03:30,,Temporada 1 (Resumo): Sombra e Ossos,RECAP,TCL TV 2018 UHD Android TV Smart TV,00:03:30,00:03:30,BR (Brazil)
Alexandre,2023-03-27 02:26:32,00:02:40,,Temporada 2 (Trailer): Sombra e Ossos,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:02:40,Not latest view,BR (Brazil)
Alexandre,2023-03-27 00:15:49,00:33:55,Autoplayed: user action: User_Interaction; ,O Agente Noturno: Temporada 1: Rediscagem (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:45:03,00:45:03,BR (Brazil)
Alexandre,2023-03-27 00:05:56,00:09:41,,O Agente Noturno: Temporada 1: Rediscagem (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:11:08,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:14:01,00:51:52,,O Agente Noturno: Temporada 1: A ligação (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:51:52,00:51:52,BR (Brazil)
Alexandre,2023-03-26 23:12:38,00:00:21,Autoplayed: user action: None; ,Temporada 2 (Clipe): Entrevías,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:21,00:00:21,BR (Brazil)
Alexandre,2023-03-26 23:12:20,00:00:05,Autoplayed: user action: None; ,Teaser 2: Luther: O Cair da Noite,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-03-26 23:11:55,00:00:09,Autoplayed: user action: None; ,A Elefanta do Mágico (Clipe): A Elefanta do Mágico,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Alexandre,2023-03-26 23:11:41,00:00:04,,O Agente Noturno: Temporada 1: A ligação (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:11:26,00:00:12,Autoplayed: user action: None; ,Temporada 1 (Trailer): O Agente Noturno,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:10:21,00:00:09,Autoplayed: user action: None; ,Trailer: Fantasma e CIA,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:10:06,00:00:05,Autoplayed: user action: None; ,Trailer 2: Plano de Aula,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:09:29,00:00:29,Autoplayed: user action: None; ,Temporada 2 (Trailer): Sombra e Ossos,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:29,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:09:09,00:00:13,,O Agente Noturno: Temporada 1: A ligação (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2023-03-26 23:08:54,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Clipe): O Agente Noturno,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:18,00:00:18,BR (Brazil)
Alexandre,2023-03-26 23:08:41,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Clipe): O Agente Noturno,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Alexandre,2023-03-07 23:24:38,01:16:34,,Amor e outras drogas,,TCL TV 2018 UHD Android TV Smart TV,01:16:34,01:16:34,BR (Brazil)
Alexandre,2023-03-07 23:23:44,00:00:49,Autoplayed: user action: None; ,Love and Other Drugs_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:49,00:00:49,BR (Brazil)
Alexandre,2023-03-07 23:17:22,00:00:05,Autoplayed: user action: None; ,Clip (as Trailer): Era Ora,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-03-07 23:16:52,00:00:11,Autoplayed: user action: None; ,Trailer: A Elefanta do Mágico,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2023-03-07 23:15:48,00:00:48,Autoplayed: user action: None; ,Trailer: Luther: O Cair da Noite,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:49,Not latest view,BR (Brazil)
Alexandre,2023-03-07 23:15:19,00:00:26,Autoplayed: user action: None; ,Trailer: A Elefanta do Mágico,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:26,Not latest view,BR (Brazil)
Alexandre,2023-03-07 23:15:09,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Trailer): Até o Céu: A Série,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2023-03-07 23:14:55,00:00:06,Autoplayed: user action: None; ,Temporada 2 (Trailer): Sombra e Ossos,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Alexandre,2023-03-07 23:14:35,00:00:04,Autoplayed: user action: None; ,The Thing_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-03-07 23:14:17,00:00:07,Autoplayed: user action: None; ,Trailer: 10 Dias de um Homem Bom,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2023-03-07 23:12:58,00:00:49,Autoplayed: user action: None; ,Amor ao Primeiro Beijo (Clipe): Amor ao Primeiro Beijo,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:49,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:59:53,00:29:55,,The Umbrella Academy: Temporada 1: Comum (só que não) (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:30:00,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:41:05,00:18:43,,"The Umbrella Academy: Temporada 1: Corre, cara, corre (Episódio 2)",,TCL TV 2018 UHD Android TV Smart TV,00:55:41,00:55:41,BR (Brazil)
Alexandre,2023-02-21 19:40:52,00:00:08,Autoplayed: user action: None; ,Temporada 3 (Clipe): The Umbrella Academy,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:08,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:40:19,00:00:14,Autoplayed: user action: None; ,Destemida (Clipe): Destemida,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:14,00:00:14,BR (Brazil)
Alexandre,2023-02-21 19:39:19,00:00:31,Autoplayed: user action: None; ,Temporada 1 (Clipe 2): O Meu Pai é um Caçador de Recompensas!,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:31,00:00:31,BR (Brazil)
Alexandre,2023-02-21 19:38:39,00:00:33,Autoplayed: user action: None; ,Temporada 1 (Clipe): Apaixonados Outra Vez,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:33,00:00:33,BR (Brazil)
Alexandre,2023-02-21 19:37:39,00:00:10,Autoplayed: user action: None; ,Trailer: A Elefanta do Mágico,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:36:25,00:00:51,Autoplayed: user action: None; ,Teaser: O Rei das Sombras,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:51,00:00:51,BR (Brazil)
Alexandre,2023-02-21 19:36:16,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Teaser): Até o Céu: A Série,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-02-21 19:35:41,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Brincando com Fogo: Alemanha,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-02-21 19:35:01,00:00:15,Autoplayed: user action: None; ,The Incredible Hulk (1977)_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Alexandre,2023-02-21 19:34:51,00:00:04,Autoplayed: user action: None; ,"Esta Noite, Você Dorme Comigo (Clipe): Esta Noite, Você Dorme Comigo",HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-02-21 19:31:03,00:02:34,Autoplayed: user action: User_Interaction; ,G.I. Joe Origens: Snake Eyes,,TCL TV 2018 UHD Android TV Smart TV,00:36:24,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:28:56,00:00:18,Autoplayed: user action: None; ,Volume 1 (Trailer): O Legado de Júpiter,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:18,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:28:43,00:00:09,Autoplayed: user action: None; ,Trailer: Deslizando pela Vida,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Alexandre,2023-02-21 19:27:57,00:00:32,Autoplayed: user action: None; ,Trailer: Em Todas as Partes,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:32,00:00:32,BR (Brazil)
Alexandre,2023-02-21 03:15:35,00:42:07,Autoplayed: user action: User_Interaction; ,Submundo do Crime: Temporada 2: Episódio 6 (Episódio 6),,TCL TV 2018 UHD Android TV Smart TV,00:42:01,00:42:01,BR (Brazil)
Alexandre,2023-02-21 02:39:17,00:35:39,Autoplayed: user action: User_Interaction; ,Submundo do Crime: Temporada 2: Episódio 5 (Episódio 5),,TCL TV 2018 UHD Android TV Smart TV,00:40:09,00:40:09,BR (Brazil)
Alexandre,2023-02-21 01:59:59,00:39:14,,Submundo do Crime: Temporada 2: Episódio 4 (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:39:19,00:39:19,BR (Brazil)
Alexandre,2023-02-21 01:10:00,00:49:13,Autoplayed: user action: User_Interaction; ,Submundo do Crime: Temporada 2: Episódio 3 (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:40:33,00:40:33,BR (Brazil)
Alexandre,2023-02-21 01:08:29,00:00:14,,Submundo do Crime: Temporada 2: Episódio 2 (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:47:15,00:47:15,BR (Brazil)
Alexandre,2023-02-21 00:58:11,00:08:50,Autoplayed: user action: User_Interaction; ,Submundo do Crime: Temporada 2: Episódio 3 (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:08:56,Not latest view,BR (Brazil)
Alexandre,2023-02-21 00:15:17,00:42:24,Autoplayed: user action: User_Interaction; ,Submundo do Crime: Temporada 2: Episódio 2 (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:42:03,Not latest view,BR (Brazil)
Alexandre,2023-02-20 23:30:08,00:45:06,,Submundo do Crime: Temporada 2: Episódio 1 (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:45:06,00:45:06,BR (Brazil)
Alexandre,2023-02-20 23:27:45,00:02:18,,Temporada 1 (Resumo): Submundo do Crime,RECAP,TCL TV 2018 UHD Android TV Smart TV,00:02:18,00:02:18,BR (Brazil)
Alexandre,2023-02-20 23:27:36,00:00:08,Autoplayed: user action: None; ,Temporada 2 (Clipe): Submundo do Crime,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Alexandre,2023-02-20 23:27:28,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clipe): Meu Namorado Astronauta,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-02-20 23:26:59,00:00:08,Autoplayed: user action: None; ,Temporada 1 (Clipe): Meu Namorado Astronauta,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:08,Not latest view,BR (Brazil)
Alexandre,2023-02-20 23:10:11,00:16:32,,Meu Namorado Astronauta: Temporada 1: Episódio 1 (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:16:32,00:16:32,BR (Brazil)
Alexandre,2023-02-20 23:09:33,00:00:14,Autoplayed: user action: None; ,Temporada 1 (Clipe): Meu Namorado Astronauta,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:31,00:00:31,BR (Brazil)
Alexandre,2023-02-20 23:09:08,00:00:20,Autoplayed: user action: None; ,Temporada 1 (Clipe): Meu Namorado Astronauta,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:20,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:25:40,00:25:06,Autoplayed: user action: User_Interaction; ,Bloodshot,,TCL TV 2018 UHD Android TV Smart TV,00:41:50,00:41:50,BR (Brazil)
Alexandre,2023-02-15 12:24:30,00:00:08,Autoplayed: user action: None; ,Immortals (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:08,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:24:09,00:00:17,Autoplayed: user action: None; ,The Devil Punisher: Season 1_hook_02_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:17,00:00:17,BR (Brazil)
Alexandre,2023-02-15 12:23:50,00:00:04,Autoplayed: user action: None; ,50M2_S1_CLIP_ACT2CONFLICT,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-02-15 12:22:51,00:00:29,Autoplayed: user action: None; ,Temporada 1 (Teaser 1): Bulgasal: Almas Imortais,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:29,00:00:29,BR (Brazil)
Alexandre,2023-02-15 12:22:40,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Clipe): Submundo do Crime,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-02-15 12:22:14,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Hierarquia,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:20:05,00:01:41,Autoplayed: user action: None; ,Temporada 1 (Trailer): Pisando Fundo,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:41,00:01:41,BR (Brazil)
Alexandre,2023-02-15 12:19:22,00:00:39,Autoplayed: user action: None; ,Temporada 1 (Trailer): Hit & Run,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:39,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:18:38,00:00:27,Autoplayed: user action: None; ,Save the Last Dance_hook_02_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:27,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:18:12,00:00:12,Autoplayed: user action: None; ,Trailer: Amor² Outra Vez,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Alexandre,2023-02-15 12:14:56,00:01:28,Autoplayed: user action: None; ,Temporada 2 (Clipe): Outra Vida,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:28,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:14:36,00:00:07,Autoplayed: user action: None; ,Tidelands: Season 1 (Hook 1),HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:14:29,00:00:04,Autoplayed: user action: None; ,Apocalipse V: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2023-02-15 12:14:02,00:00:22,Autoplayed: user action: None; ,Temporada 1 (Clipe): Apaixonados Outra Vez,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:22,00:00:22,BR (Brazil)
Alexandre,2023-02-13 04:17:37,01:36:33,,As Passageiras,,TCL TV 2018 UHD Android TV Smart TV,01:39:24,Not latest view,BR (Brazil)
Alexandre,2023-02-13 04:17:33,00:00:05,Autoplayed: user action: None; ,Trailer: As Passageiras,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-02-13 04:17:04,00:00:09,Autoplayed: user action: None; ,Season 1 Direct Lift Hook: Shadow and Bone,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Alexandre,2023-02-12 01:59:05,00:02:05,,Trailer: As Passageiras,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:02:05,Not latest view,BR (Brazil)
Alexandre,2023-02-12 01:21:51,00:37:01,,As Passageiras,,TCL TV 2018 UHD Android TV Smart TV,00:37:01,Not latest view,BR (Brazil)
Alexandre,2023-02-12 01:12:00,00:00:07,,As Passageiras,,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2023-02-12 01:10:59,00:00:57,Autoplayed: user action: None; ,Trailer: As Passageiras,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:57,Not latest view,BR (Brazil)
Alexandre,2023-02-12 01:10:39,00:00:08,Autoplayed: user action: None; ,Mogli - Entre Dois Mundos (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Alexandre,2023-02-12 01:00:05,00:02:31,,Temporada 4: Parte 1 (Trailer): Você,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:02:31,00:02:31,BR (Brazil)
Alexandre,2023-02-12 00:59:33,00:00:29,,Parte 2 (Trailer): Alquimia das Almas,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:29,00:00:29,BR (Brazil)
Alexandre,2023-02-12 00:56:27,00:03:02,,Temporada 1 (Trailer): A Batalha dos 100,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:03:02,00:03:02,BR (Brazil)
Alexandre,2023-02-11 23:11:49,01:44:33,,Na Sua Casa ou na Minha?,,TCL TV 2018 UHD Android TV Smart TV,01:44:33,Not latest view,BR (Brazil)
Alexandre,2023-02-11 16:16:06,00:00:59,Autoplayed: user action: None; ,Na Sua Casa ou na Minha?,,TCL TV 2018 UHD Android TV Smart TV,00:00:59,Not latest view,BR (Brazil)
Alexandre,2023-02-11 16:14:24,00:01:36,Autoplayed: user action: None; ,Na Sua Casa ou na Minha? (Trailer): Na Sua Casa ou na Minha?,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:36,Not latest view,BR (Brazil)
Alexandre,2023-02-11 16:14:01,00:00:19,Autoplayed: user action: None; ,The Shannara Chronicles: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:19,Not latest view,BR (Brazil)
Alexandre,2023-02-11 15:45:07,00:28:37,,Better Than Us: Temporada 1: Episódio 16 (Episódio 16),,TCL TV 2018 UHD Android TV Smart TV,00:49:55,00:49:55,BR (Brazil)
Alexandre,2023-02-11 14:55:10,00:20:03,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 16 (Episódio 16),,TCL TV 2018 UHD Android TV Smart TV,00:21:24,Not latest view,BR (Brazil)
Alexandre,2023-02-11 14:03:15,00:51:51,,Better Than Us: Temporada 1: Episódio 15 (Episódio 15),,TCL TV 2018 UHD Android TV Smart TV,00:53:07,00:53:07,BR (Brazil)
Alexandre,2023-02-11 05:25:44,00:00:08,Autoplayed: user action: None; ,Better Than Us: Temporada 1: Episódio 15 (Episódio 15),,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2023-02-11 04:36:07,00:49:33,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 14 (Episódio 14),,TCL TV 2018 UHD Android TV Smart TV,00:50:56,00:50:56,BR (Brazil)
Alexandre,2023-02-11 03:58:30,00:37:30,,Better Than Us: Temporada 1: Episódio 13 (Episódio 13),,TCL TV 2018 UHD Android TV Smart TV,00:49:38,00:49:38,BR (Brazil)
Alexandre,2023-02-11 03:58:20,00:00:07,Autoplayed: user action: None; ,Better Than Us (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2023-02-11 03:57:33,00:00:07,Autoplayed: user action: None; ,Temporada 2 (Teaser 1): Sombra e Ossos,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-02-11 03:57:26,00:00:04,Autoplayed: user action: None; ,Trailer: 10 Dias de um Homem Bom,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2023-02-11 03:56:55,00:00:07,Autoplayed: user action: None; ,Temporada 3 (Teaser 1): Você,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-02-11 03:56:16,00:00:36,Autoplayed: user action: None; ,JUNG_E (Clipe): JUNG_E,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:36,00:00:36,BR (Brazil)
Alexandre,2023-02-11 03:55:06,00:00:42,,Você: Temporada 1: Piloto (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:42,00:00:42,BR (Brazil)
Alexandre,2023-02-09 13:18:05,00:11:58,,Better Than Us: Temporada 1: Episódio 13 (Episódio 13),,TCL TV 2018 UHD Android TV Smart TV,00:12:08,Not latest view,BR (Brazil)
Alexandre,2023-02-09 12:29:42,00:48:10,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 12 (Episódio 12),,TCL TV 2018 UHD Android TV Smart TV,00:49:30,00:49:30,BR (Brazil)
Alexandre,2023-02-09 03:52:34,00:00:06,Autoplayed: user action: None; ,Better Than Us: Temporada 1: Episódio 12 (Episódio 12),,TCL TV 2018 UHD Android TV Smart TV,00:00:11,Not latest view,BR (Brazil)
Alexandre,2023-02-09 03:19:10,00:33:19,,Better Than Us: Temporada 1: Episódio 11 (Episódio 11),,TCL TV 2018 UHD Android TV Smart TV,00:48:29,00:48:29,BR (Brazil)
Alexandre,2023-02-09 03:05:13,00:13:50,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 11 (Episódio 11),,TCL TV 2018 UHD Android TV Smart TV,00:15:16,Not latest view,BR (Brazil)
Alexandre,2023-02-09 02:46:50,00:18:18,,Better Than Us: Temporada 1: Episódio 10 (Episódio 10),,TCL TV 2018 UHD Android TV Smart TV,00:49:20,00:49:20,BR (Brazil)
Alexandre,2023-02-09 02:16:56,00:29:34,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 10 (Episódio 10),,TCL TV 2018 UHD Android TV Smart TV,00:31:03,Not latest view,BR (Brazil)
Alexandre,2023-02-09 01:22:16,00:54:21,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 9 (Episódio 9),,TCL TV 2018 UHD Android TV Smart TV,00:54:47,00:54:47,BR (Brazil)
Alexandre,2023-02-09 00:32:33,00:49:41,,Better Than Us: Temporada 1: Episódio 8 (Episódio 8),,TCL TV 2018 UHD Android TV Smart TV,00:49:46,00:49:46,BR (Brazil)
Alexandre,2023-02-08 23:44:22,00:48:04,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 7 (Episódio 7),,TCL TV 2018 UHD Android TV Smart TV,00:48:53,00:48:53,BR (Brazil)
Alexandre,2023-02-08 22:55:36,00:48:42,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 6 (Episódio 6),,TCL TV 2018 UHD Android TV Smart TV,00:50:06,00:50:06,BR (Brazil)
Alexandre,2023-02-08 22:06:47,00:48:47,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 5 (Episódio 5),,TCL TV 2018 UHD Android TV Smart TV,00:50:18,00:50:18,BR (Brazil)
Alexandre,2023-02-08 21:41:11,00:25:32,Autoplayed: user action: User_Interaction; ,Better Than Us: Temporada 1: Episódio 4 (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:50:59,00:50:59,BR (Brazil)
Alexandre,2023-02-08 20:08:14,00:23:34,,Better Than Us: Temporada 1: Episódio 4 (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:25:28,Not latest view,BR (Brazil)
Alexandre,2023-02-08 14:28:49,00:08:01,Autoplayed: user action: None; ,Better Than Us: Temporada 1: Episódio 4 (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:08:06,Not latest view,BR (Brazil)
